"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Article from Conference in a Journal		ESRF93HA122		Haensel R.	The European Synchrotron Radiation Facility ESRF in Grenoble	IEEE Transactions on Nuclear Science	39	44-48	1992					10.1109/23.277459	WOS:A1992HN88500002
Journal article		ESRF92HA123		Hagelstein M., Cunis S., Frahm R., Rabe P.	The energy calibration of x-ray absorption spectra using multiple-beam diffraction	Review of Scientific Instruments	63	911-913	1992					10.1063/1.1143777	WOS:A1992GZ94300010
Journal article		ESRF92HA137		Hayden S.M., Taillefer L., Vettier C., Flouquet J.	Antiferromagnetic order in UPt3 under pressure : Evidence for a direct coupling to superconductivity.	Physical Review B	46	8675-8678	1992					10.1103/PhysRevB.46.8675	WOS:A1992JT04000101
Article from Conference in a Journal		ESRF92HO207		Hock R., Baruchel J., Fuess H., Antonini B., Paroli P.	The spin reorientation in erbium iron garnet : a neutron and x-ray topographical study.	Journal of Magnetism and Magnetic Materials	104-107	453-455	1992		ESRF (Grenoble)			10.1016/0304-8853(92)90876-P	WOS:A1992HH32600202
Journal article		ESRF92HO134		Honkimäki V., Suortti P.	Determination of thermal-motion parameters using energy-dispersive powder diffraction.	Journal of Applied Crystallography	25	105-108	1992					10.1107/S0021889891010798	WOS:A1992HP85000005
Journal article		ESRF92HO135		Honkimäki V., Suortti P.	Whole-pattern fitting in energy-dispersive powder diffraction.	Journal of Applied Crystallography	25	97-104	1992					10.1107/S0021889891010786	WOS:A1992HP85000004
Article from Conference in a Book		ESRF92JA220		Jacob J., David C., Revol J.L., Gautier G., Vial D., Barbier P., Boilot D., Rigal J.M., Hoberg H., Knobbe H.K., Noeldge H., Behrens U.	Commissioning and operation of one booster and two storage ring RF acceleration units at the ESRF.										
Article from Conference in a Book		ESRF92JA219		Jacob J., Gautier G., Jacob A.F., Ikonomou M., Caspers F., Emmerich M.	Wireless impedance measurements and fault location on ESRF vacuum chamber assemblies.										
Journal article		ESRF92JO139		Joksch S., Graeff W., Zaumseil P., Winter U., Csepregi L., Iberl F., Freund A.K.	Characterization of thin, doped silicon single crystals by x-ray diffraction.	Journal of Applied Physics	72	54-60	1992					10.1063/1.352146	WOS:A1992JB34700009
Journal article		ESRF92JO177		Jouanneaux A., Fitch A.N., Cockcroft J.K.	The crystal structure of CBrF3 by high-resolution powder neutron diffraction.	Molecular Physics	71	45-50	1992					10.1080/00268979200102301	WOS:A1992JN17900004
Article from Conference in a Book		ESRF92KL217		Klotz W.D.	Controlling the ESRF accelerators										
Journal article		ESRF92KV159		Kvick Å.	High-pressure facilities at the ESRF	High Pressure Research	8	717-722	1992		ESRF (Grenoble)			10.1080/08957959208206326	
Journal article		ESRF92KV156		Kvick Å.	Synchrotron radiation and instrumentation at the European Synchrotron Radiation Facility.	Acta Physica Polonica A	82	7-12	1992					10.12693/APhysPolA.82.7	WOS:A1992JT09400002
Journal article		ESRF92KV103		Kvick Å., Wulff M.	The materials science and Laue diffraction beamlines at the European Synchrotron Radiation Facility	Review of Scientific Instruments	63	1073-1076	1992	ID11	ESRF (Grenoble)			10.1063/1.1143203	WOS:A1992GZ94300050
Journal article		ESRF92LA157		Lander G.H., Shapiro S.M., Vettier C., Dianoux A.J.	Observation of low-energy magnetic response in the heavy-fermion compound UBe13.	Physical Review B	46	5387-5391	1992		ESRF (Grenoble)			10.1103/PhysRevB.46.5387	WOS:A1992JM06400043
Article from Conference in a Book		ESRF94LI116		Lieuvin M., Ropert A., Farvacque L.	ESRF - The storage ring magnets										
Article from Conference in a Book		ESRF92LO196		Loyer F., Scheidt K.	Project of a beam position monitor for the ESRF storage ring.										
Journal article		ESRF92MA138		Manninen S., Honkimäki V., Suortti P.	Compton scattering experiments with monochromatic W Kα1 radiation.	Journal of Applied Crystallography	25	268-273	1992		ESRF (Grenoble)			10.1107/S0021889891012517	WOS:A1992HP85000025
Journal article		ESRF92MA176		Mårdalen J., Samuelsen E.J., Gautun O.R., Carlsen P.H.J.	X-ray scattering from oriented poly(3-alkylthiophenes).	Synthetic Metals	48	363-380	1992					10.1016/0379-6779(92)90239-F	WOS:A1992JK30200012
Journal article		ESRF92MA110		Marot G., Rossat M., Freund A.K., Joksch S., Kawata H., Zhang L., Ziegler E., Berman L., Chapman D.L., Hastings J.B., Iarocci M.	Cryogenics cooling of monochromators.	Review of Scientific Instruments	63	477-480	1992		ESRF (Grenoble)			10.1063/1.1142736	WOS:A1992GZ62700047
Article from Conference in a Book		ESRF92MA216		Martin D.	Alignment at the ESRF										
Journal article		ESRF92MA117		Martin-Gago J.A., Fraxedas J., Ferrer S., Comin F.	Electron loss spectroscopy study of the growth by laser ablation of ultra-thin diamond-like films on Si (100).	Surface Science Letters	260	L17-L23	1992					10.1016/0039-6028(92)90009-U	WOS:A1992HB01700004
Journal article		ESRF92MA144		Martin-Gago J.A., Vázquez L., Bernard P., Ferrer S., Comin F.	Epitaxial growth of diamond-like films on Si (100) by pulsed-laser evaporation of graphite.	Materials Science and Engineering B	11	337-340	1992					10.1016/0921-5107(92)90236-3	WOS:A1992HE06700058
Journal article		ESRF92MU155		McMullan R.K., Kvick Å., Popelier P.	The structure of cubic and orthorhombic phases of acetylene by single-crystal neutron diffraction.	Acta Crystallographica B	48	726-731	1992				10.1107/S0108768192004774		WOS:A1992JU40800024
Article from Conference in a Book		ESRF92MI170		Miller A.	The European Synchrotron Radiation Facility and angiography	International Society for Applied Cardiovascular Biology	2	242-247	1992						
Article from Conference in a Book		ESRF92MO102		Moy J.P., Morse J.	Performance of a medical x-ray image intensifier optically coupled to a cooled CCD camera.										
Journal article		ESRF93PA141		Papoular M.	On faceting instability of Pt(110) under catalytic oxidation of adsorbed CO	Journal de Physique II	2	987-993	1992					10.1051/jp2:1992181	WOS:A1992HU99000001
Journal article		ESRF92PA151		Parlinski K., Currat R., Vettier C., Aleksandrova I.P., Eckold G.	Effect of hydrostatic pressure on modulated phases in Rb2ZnBr4.	Physical Review B	46	106-114	1992					10.1103/PhysRevB.46.106	WOS:A1992JC55600012
Journal article		ESRF92PE158		Pearce A., Baruchel J., Kulda J.	Extinction related approach to the neutron diffraction on holmium around the 20 K magnetic transition.	Physica Status Solidi (b)	172	443-452	1992					10.1002/pssb.2221720138	WOS:A1992JG63400036
Article from Conference in a Book		ESRF92PL193		Plouviez E., Loyer F.	ESRF synchrotron injector tune measurement system.										
Article from Conference in a Journal		ESRF92RE182		Regnault L.P., Vettier C., Rossat-Mignod J.M., Renard J.P.	Field dependences of Haldane gaps in the S = 1 one-dimensional antiferromagnet NENP.	Physica B	180-181	188-190	1992					10.1016/0921-4526(92)90702-T	WOS:A1992JD72300059
Article from Conference in a Book		ESRF92RE215		Renier M., Schmied D., Trickett B.A.	Vacuum system of the ESRF										
Article from Conference in a Book		ESRF93RI106		Riekel C.	A beamline for micro-diffraction and micro small-angle scattering	Proceedings SPIE	1740	181-190	1992						
Journal article		ESRF92RI128		Riekel C., Boesecke P., Sánchez del Río M.	Two high brilliance beam lines at the ESRF dedicated to microdiffraction, biological crystallography and small-angle scattering.	Review of Scientific Instruments	63	974-980	1992	ID11/ID13	ESRF (Grenoble)			10.1063/1.1143794	WOS:A1992GZ94300025
Journal article		ESRF92RO101		Röhlsberger R., Gerdau E., Harsdorff M., Leupold O., Lueken E., Metge J., Rüffer R., Rüter H.D., Sturhahn W., Witthoff E.	Broad-band nuclear resonant filters for synchrotron radiation : A new source for nuclear diffraction experiments.	Europhysics Letters	18	561-566	1992					10.1209/0295-5075/18/6/015	WOS:A1992HN08300015
Article from Conference in a Book		ESRF93RO126		Ropert A.	Effects of errors on the ESRF storage ring and correction strategy	AIP Conference Proceedings	255	199-206	1992						
Article from Conference in a Book		ESRF92RO214		Ropert A.	The status of the ESRF.										
Article from Conference in a Journal		ESRF92RO164		Rossat-Mignod J.M., Regnault L.P., Bourges P., Vettier C., Burlet P., Henry J.Y.	Neutron scattering investigation of the spin dynamics in the high temperature superconducting system YBa2Cu3O6+x.	Physica Scripta	T45	74-80	1992					10.1088/0031-8949/1992/T45/015	WOS:A1992JU37700017
Article from Conference in a Journal		ESRF92RO183		Rossat-Mignod J.M., Regnault L.P., Vettier C., Bourges P., Burlet P., Bossy J., Henry J.Y., Lapertot G.	Spin dynamics in the high Tc YBa2Cu3O6+x system.	Physica B	180-181	383-388	1992		ESRF (Grenoble)			10.1016/0921-4526(92)90767-M	WOS:A1992JD72300124
Article from Conference in a Book		ESRF92RU149		Rüffer R.	Nuclear Bragg diffraction: A new source for hyperfine spectroscopy, solid state physics, and gamma optics	AIP Conference Proceedings	258	539-549	1992						
Journal article		ESRF92RU163		Rüffer R.	Nuclear diffraction using synchrotron radiation	Synchrotron Radiation News	5	25-29	1992		ESRF (Grenoble)			10.1080/08940889208602699	
Article from Conference in a Journal		ESRF92RU212		Rüffer R., Metge J., Rüter H.D., Sturhahn W., Gerdau E.	Nuclear Bragg diffraction of synchrotron radiation from the a-sites of YIG.	Hyperfine Interactions	71	1353-1356	1992					10.1007/BF02397335	WOS:A1992HW08500028
Journal article		ESRF92SA173		Samuelsen E.J., Maerdelen J., Carlsen P.H.J., Gautun O.R., Le Guennec P., Travers J.P., Ressouche E.	Neutron diffraction studies of deuterated and hydrogenated polyhexylthiophenes.	Synthetic Metals	52	401-404	1992					10.1016/0379-6779(92)90040-P	WOS:A1992KA63500015
Journal article		ESRF92SA125		Sánchez del Río M., Bernstorff S., Savoia A., Cerrina F.	A conceptual model for ray tracing calculations with mosaic crystals.	Review of Scientific Instruments	63	932-935	1992					10.1063/1.1143784	WOS:A1992GZ94300016
Journal article		ESRF92SA126		Sánchez del Río M., Cerrina F.	Asymmetrically cut crystals for synchrotron radiation monochromators.	Review of Scientific Instruments	63	936-940	1992					10.1063/1.1143785	WOS:A1992GZ94300017
Journal article		ESRF92SA165		Sánchez del Río M., Marcelli A.	Waviness effects in ray-tracing of real optical surfaces.	Nuclear Instruments and Methods in Physics Research A	319	170-177	1992					10.1016/0168-9002(92)90550-N	WOS:A1992JF67400029
Article from Conference in a Journal		ESRF92SA205		Sandonis J., Baruchel J., Schlenker M., Pearce A.	The shape of the interface between the heli and ferromagnetic phases.	Journal of Magnetism and Magnetic Materials	104-107	347-349	1992					10.1016/0304-8853(92)90828-C	WOS:A1992HH32600154
Article from Conference in a Journal		ESRF92SA206		Sandonis J., Baruchel J., Tanner B.K., Fillion G., Kvardakov V., Podurets K.	Coupling between antiferro and ferromagnetic domains in hematite	Journal of Magnetism and Magnetic Materials	104-107	350-352	1992					10.1016/0304-8853(92)90829-D	WOS:A1992HH32600155
Article from Conference in a Journal		ESRF92SA204		Sandonis J., Pearce A., Baruchel J., Parlinski K., Palmer S.B.	Temperature variation related movement of chirality domain walls in helimagnets.	Journal of Magnetism and Magnetic Materials	104-107	345-346	1992					10.1016/0304-8853(92)90827-B	WOS:A1992HH32600153
Journal article		ESRF92SA200		Sandy A.R., Mochrie S.G.J., Zehner D.M., Grübel G., Huang K.G., Gibbs D.	Reconstruction of the Pt(111) surface.	Physical Review Letters	68	2192-2195	1992					10.1103/PhysRevLett.68.2192	WOS:A1992HM44000022
External report		ESRF92SC195		Scheidt K., Loyer F.	Beam position monitor for the ESRF storage ring										
Article from Conference in a Book		ESRF92SC194		Scheidt K., Loyer F.	ESRF synchrotron injector beam position system.										
Journal article		ESRF92SI129		Simon J.P., Geissler E., Hecht A.M., Bley F., Livet F., Roth M., Ferrer J.L., Fanchon E., Cohen-Addad C., Thierry J.C.	Multiwavelength anomalous diffraction and diffuse scattering beam line project on a bending magnet at ESRF.	Review of Scientific Instruments	63	1051-1054	1992					10.1063/1.1143197	WOS:A1992GZ94300044
Journal article		ESRF92SU127		Suortti P.	Focusing monochromators for high energy synchrotron radiation	Review of Scientific Instruments	63	942-945	1992					10.1063/1.1143787	WOS:A1992GZ94300018
Book chapter		ESRF92SU175		Suortti P.	White radiation and other sources of background.										
Journal article		ESRF92SU140		Suortti P., Chapman D.L., Schneider J.R., Tschentscher T.	Bent-crystal monochromator for 150 keV synchrotron radiation.	Journal of Applied Crystallography	25	432-438	1992					10.1107/S0021889892000839	WOS:A1992HY82600015
Article from Conference in a Book		ESRF04SU441	France (ESRF)	Susini J.	X-ray mirrors for high brilliance synchrotron beamlines R & D at the ESRF	Proceedings SPIE	1740	44-57	1992	ID2/ID3/ID13	ESRF (Grenoble)				
Journal article		ESRF92SU112		Susini J., Marot G., Zhang L., Ravelet R., Jagourel P.	Conceptual design of an adaptive x-ray mirror prototype for the ESRF.	Review of Scientific Instruments	63	489-492	1992					10.1063/1.1142740	WOS:A1992GZ62700050
Article from Conference in a Journal		ESRF92TA198		Tajima K., Akimitsu J., Akimitsu M., Rebelsky L., Grübel G., Shirane G.	The time evolution of the first-order magnetic phase transition in Dy-4% Y alloy.	Journal of Magnetism and Magnetic Materials	104-107	177-178	1992		ESRF (Grenoble)			10.1016/0304-8853(92)90754-C	WOS:A1992HH32600080
Journal article		ESRF94TA149		Tang C.C., Stirling W.G., Lander G.H., Gibbs D., Herzog W., Carra P., Thole B.T., Mattenberger K., Vogt O.	Resonant magnetic x-ray scattering in a series of uranium compounds	Physical Review B	46	5287-5297	1992					10.1103/PhysRevB.46.5287	WOS:A1992JM06400030
Article from Conference in a Journal		ESRF92TA203		Tanner B.K., Baruchel J., Abell J.S.	Internal magnetic domain structures changes in thick TbAl2 crystals revealed by polarized neutron topography.	Journal of Magnetism and Magnetic Materials	104-107	317-318	1992		ESRF (Grenoble)			10.1016/0304-8853(92)90814-5	WOS:A1992HH32600140
Journal article		ESRF92TH145		Thole B.T., Carra P., Sette F., van der Laan G.	X-ray circular dichroism as a probe of orbital magnetization.	Physical Review Letters	68	1943-1946	1992				10.1103/PhysRevLett.68.1943		WOS:A1992HK31900041
Journal article		ESRF92SI114		van Silfhout R.G., van der Veen J.F., Ferrer S., Norris C.	The initial stage of epitaxial growth of Ge on Ge(111) as studied by x-ray diffraction.	Surface Science	264	281-291	1992					10.1016/0039-6028(92)90185-9	WOS:A1992HJ95200003
Journal article		ESRF92VA147		Vázquez L., Martin-Gago J.A., Bernard P., Comin F., Ferrer S.	Scanning tunnelling microscopy studies of diamond-like films prepared by laser ablation.	Materials Science and Engineering B	11	363-367	1992		ESRF (Grenoble)			10.1016/0921-5107(92)90242-2	WOS:A1992HE06700064
Journal article		ESRF09VA728	France (ESRF)	Vázquez L., Martin-Gago J.A., Comin F., Ferrer S.	Scanning tunneling characterization of the atomic and electronic structure of nanometer thick carbon films grown by pulsed laser vaporization of graphite	Journal of Vacuum Science and Technology B	10	566-574	1992					10.1116/1.586414	WOS:A1992HN27000002
Journal article		ESRF92VA143		Vázquez L., Martin-Gago J.A., Comin F., Ferrer S.	Scanning tunneling microscopy observation of the initial stages of growth of carbon films grown by pulsed laser vaporization of graphite.	Ultramicroscopy	42-44	616-623	1992					10.1016/0304-3991(92)90332-E	WOS:A1992JL73700096
Journal article		ESRF92VE169		Vendruscolo M., Rovere M., Fasolino A.	Magnetic-phase transitions of Ising surfaces with modified surface-bulk coupling : a Monte Carlo study.	Europhysics Letters	20	547-552	1992					10.1209/0295-5075/20/6/013	WOS:A1992KA69700013
Article from Conference in a Journal		ESRF92VE184		Vergnat M., Houssaini S., Marchal G., Mangin P., Vettier C.	Some applications of low angle neutron scattering to hydrogenated amorphous silicon multilayers.	Physica B	180-181	471-473	1992					10.1016/0921-4526(92)90795-T	WOS:A1992JD72300152
Non-refereed Journal		ESRF92VE142		Vettier C.	Neutron and synchrotron X-rays for solid state physics.	Notiziaro Neutroni e Luce di Sincrotrone	2	6-11	1992						
Journal article		ESRF92WU132		Wulff M., Als-Nielsen J.	X-ray beam sheet deflection for liquid surface spectrometry.	Review of Scientific Instruments	63	1134-1137	1992					10.1063/1.1143114	WOS:A1992GZ94300065
Journal article		ESRF92ZA122		Zaumseil P., Winter U., Joksch S., Freund A.K.	X-ray reflection properties of annealed silicon single crystals.	Review of Scientific Instruments	63	907-910	1992					10.1063/1.1143775	WOS:A1992GZ94300009
Journal article		ESRF92ZI113		Ziegler E., Marot G., Freund A.K., Joksch S., Kawata H., Berman L.E., Iarocci M.	Multilayer optics for intense synchrotron x-ray beams : Recent results on their performance.	Review of Scientific Instruments	63	496-500	1992					10.1063/1.1142690	WOS:A1992GZ62700052
